ID,MONTHS_BALANCE,STATUS
5793761,-10,0
5793761,-11,C
5793761,-12,X
5793761,-13,C
5056318,0,C
5056318,-1,C
5056318,-2,0
5056318,-3,0
5056318,-4,0
5056318,-5,0
5056318,-6,1
5056318,-7,C
5056318,-8,C
5056318,-9,X
5004898,0,0
5004898,-1,C
5004898,-2,C
5004898,-3,0
5004898,-4,C
5004898,-5,C
5004898,-6,0
5004898,-7,3
5004898,-8,C
5004898,-9,0
5075776,0,0
5075776,-1,0
5075776,-2,0
5075776,-3,C
5075776,-4,X
5075776,-5,C
5075776,-6,1
5075776,-7,0
5075776,-8,C
5075776,-9,C
5075776,-10,0
5075776,-11,0
5075776,-12,0
5075776,-13,C
5075776,-14,C
5075776,-15,C
5075776,-16,0
5075776,-17,0
5075776,-18,X
5075776,-19,0
5075776,-20,C
5075776,-21,X
5075776,-22,C
5075776,-23,X
5658137,0,X
5658137,-1,C
5658137,-2,0
5658137,-3,C
5658137,-4,X
5658137,-5,C
5658137,-6,X
5658137,-7,0
5658137,-8,C
5658137,-9,X
5658137,-10,0
5658137,-11,0
5658137,-12,C
5658137,-13,C
5658137,-14,C
5658137,-15,C
5387911,0,C
5387911,-1,C
5387911,-2,C
5387911,-3,0
5387911,-4,0
5387911,-5,3
5387911,-6,C
5387911,-7,X
5387911,-8,C
5387911,-9,C
5387911,-10,0
5387911,-11,0
5387911,-12,0
5387911,-13,C
5387911,-14,0
5030981,0,1
5030981,-1,C
5030981,-2,0
5030981,-3,0
5030981,-4,X
5030981,-5,C
5030981,-6,C
5030981,-7,0
5030981,-8,C
5030981,-9,C
5030981,-10,C
5030981,-11,C
5030981,-12,X
5030981,-13,C
5030981,-14,X
5030981,-15,0
5030981,-16,0
5030981,-17,0
5030981,-18,C
5982471,0,C
5982471,-1,0
5982471,-2,X
5982471,-3,C
5982471,-4,C
5982471,-5,0
5982471,-6,X
5982471,-7,C
5982471,-8,0
5982471,-9,0
5982471,-10,1
5982471,-11,X
5982471,-12,0
5982471,-13,1
5982471,-14,1
5982471,-15,1
5982471,-16,0
5411755,0,0
5411755,-1,C
5602383,0,0
5602383,-1,C
5602383,-2,C
5602383,-3,C
5602383,-4,C
5602383,-5,C
5602383,-6,C
5602383,-7,0
5602383,-8,0
5602383,-9,C
5602383,-10,0
5602383,-11,0
5602383,-12,0
5602383,-13,C
5602383,-14,5
5602383,-15,0
5602383,-16,0
5602383,-17,C
5653725,0,0
5653725,-1,C
5653725,-2,1
5653725,-3,0
5653725,-4,C
5653725,-5,0
5653725,-6,0
5653725,-7,C
5653725,-8,0
5653725,-9,0
5653725,-10,C
5653725,-11,1
5653725,-12,1
5653725,-13,C
5653725,-14,C
5653725,-15,C
5653725,-16,0
5653725,-17,C
5653725,-18,0
5653725,-19,0
5653725,-20,0
5653725,-21,C
5653725,-22,0
5653725,-23,X
5182322,0,1
5182322,-1,0
5182322,-2,C
5182322,-3,0
5182322,-4,C
5182322,-5,0
5182322,-6,0
5182322,-7,C
5182322,-8,3
5182322,-9,C
5182322,-10,C
5182322,-11,C
5182322,-12,0
5997167,0,C
5997167,-1,5
5997167,-2,0
5997167,-3,0
5997167,-4,0
5632303,0,0
5632303,-1,C
5632303,-2,C
5632303,-3,X
5632303,-4,C
5632303,-5,3
5632303,-6,0
5632303,-7,0
5796040,0,0
5796040,-1,C
5663731,0,C
5663731,-1,0
5663731,-2,0
5663731,-3,0
5358246,0,C
5358246,-1,X
5358246,-2,0
5358246,-3,0
5358246,-4,0
5358246,-5,0
5358246,-6,1
5358246,-7,C
5439055,0,C
5439055,-1,C
5439055,-2,X
5439055,-3,1
5439055,-4,0
5439055,-5,1
5439055,-6,0
5439055,-7,0
5091889,0,0
5091889,-1,C
5091889,-2,C
5128051,0,0
5128051,-1,0
5128051,-2,C
5128051,-3,0
5128051,-4,C
5128051,-5,C
5128051,-6,0
5128051,-7,C
5128051,-8,C
5128051,-9,0
5128051,-10,C
5128051,-11,C
5422040,0,0
5422040,-1,C
5422040,-2,0
5422040,-3,1
5422040,-4,1
5422040,-5,0
5422040,-6,C
5422040,-7,0
5422040,-8,0
5422040,-9,0
5422040,-10,0
5422040,-11,0
5422040,-12,0
5422040,-13,X
5422040,-14,X
5422040,-15,C
5422040,-16,0
5422040,-17,0
5422040,-18,C
5422040,-19,C
5422040,-20,0
5422040,-21,C
5422040,-22,C
5617717,0,C
5617717,-1,C
5617717,-2,X
5617717,-3,X
5617717,-4,X
5617717,-5,0
5617717,-6,0
5617717,-7,1
5617717,-8,C
5617717,-9,C
5882362,0,0
5882362,-1,C
5882362,-2,C
5882362,-3,0
5882362,-4,C
5882362,-5,X
5882362,-6,0
5882362,-7,0
5882362,-8,C
5882362,-9,0
5882362,-10,C
5882362,-11,C
5882362,-12,0
5882362,-13,C
5882362,-14,C
5882362,-15,0
5882362,-16,C
5882362,-17,0
5882362,-18,1
5882362,-19,0
5882362,-20,0
5882362,-21,C
5882362,-22,C
5395036,0,0
5395036,-1,C
5395036,-2,0
5395036,-3,C
5395036,-4,2
5395036,-5,X
5395036,-6,C
5395036,-7,0
5395036,-8,0
5395036,-9,C
5395036,-10,C
5395036,-11,0
5395036,-12,C
5395036,-13,C
5395036,-14,0
5395036,-15,0
5395036,-16,C
5395036,-17,C
5395036,-18,X
5395036,-19,0
5426623,0,C
5426623,-1,1
5426623,-2,0
5426623,-3,0
5426623,-4,C
5426623,-5,2
5426623,-6,X
5426623,-7,C
5426623,-8,0
5426623,-9,C
5426623,-10,0
5426623,-11,X
5426623,-12,0
5426623,-13,C
5426623,-14,0
5426623,-15,0
5426623,-16,1
5461162,0,X
5461162,-1,0
5461162,-2,0
5461162,-3,C
5461162,-4,0
5461162,-5,0
5461162,-6,C
5461162,-7,X
5461162,-8,C
5912351,0,C
5912351,-1,0
5912351,-2,C
5912351,-3,C
5912351,-4,0
5912351,-5,C
5912351,-6,C
5912351,-7,0
5912351,-8,C
5912351,-9,0
5912351,-10,5
5912351,-11,C
5912351,-12,C
5912351,-13,X
5912351,-14,C
5912351,-15,X
5912351,-16,X
5904782,0,C
5904782,-1,C
5228564,0,C
5228564,-1,0
5228564,-2,0
5228564,-3,0
5228564,-4,C
5228564,-5,C
5228564,-6,C
5228564,-7,C
5228564,-8,0
5228564,-9,1
5228564,-10,0
5228564,-11,C
5228564,-12,0
5228564,-13,C
5228564,-14,0
5228564,-15,0
5228564,-16,C
5228564,-17,0
5228564,-18,C
5228564,-19,C
5228564,-20,0
5228564,-21,1
5056417,0,0
5056417,-1,C
5056417,-2,C
5056417,-3,0
5056417,-4,3
5056417,-5,X
5082033,0,C
5082033,-1,C
5082033,-2,C
5082033,-3,C
5082033,-4,0
5082033,-5,C
5082033,-6,C
5082033,-7,C
5104235,0,0
5104235,-1,C
5104235,-2,0
5104235,-3,0
5104235,-4,C
5104235,-5,X
5104235,-6,0
5104235,-7,0
5104235,-8,C
5104235,-9,0
5104235,-10,0
5104235,-11,C
5104235,-12,0
5125786,0,X
5125786,-1,0
5587547,0,0
5587547,-1,0
5587547,-2,C
5587547,-3,X
5587547,-4,0
5587547,-5,C
5587547,-6,C
5587547,-7,0
5587547,-8,0
5587547,-9,0
5294289,0,C
5294289,-1,X
5294289,-2,0
5294289,-3,C
5294289,-4,1
5294289,-5,C
5294289,-6,X
5294289,-7,X
5294289,-8,C
5294289,-9,0
5294289,-10,C
5294289,-11,C
5294289,-12,C
5294289,-13,C
5294289,-14,C
5294289,-15,C
5294289,-16,0
5294289,-17,C
5597964,0,0
5597964,-1,1
5597964,-2,0
5597964,-3,C
5597964,-4,1
5597964,-5,0
5597964,-6,C
5597964,-7,0
5597964,-8,0
5597964,-9,C
5597964,-10,C
5597964,-11,C
5597964,-12,C
5597964,-13,0
5597964,-14,1
5597964,-15,C
5597964,-16,4
5597964,-17,0
5597964,-18,0
5597964,-19,C
5597964,-20,C
5597964,-21,1
5597964,-22,0
5500046,0,C
5500046,-1,0
5500046,-2,0
5500046,-3,0
5500046,-4,C
5500046,-5,C
5500046,-6,0
5500046,-7,0
5500046,-8,C
5500046,-9,C
5500046,-10,C
5500046,-11,C
5500046,-12,C
5500046,-13,X
5500046,-14,0
5500046,-15,0
5500046,-16,0
5500046,-17,1
5500046,-18,C
5500046,-19,C
5500046,-20,C
5500046,-21,0
5500046,-22,C
5500046,-23,0
5431463,0,C
5431463,-1,C
5431463,-2,C
5431463,-3,1
5431463,-4,C
5431463,-5,0
5431463,-6,C
5431463,-7,0
5431463,-8,0
5431463,-9,C
5431463,-10,C
5431463,-11,0
5431463,-12,4
5431463,-13,C
5431463,-14,0
5431463,-15,C
5431463,-16,0
5431463,-17,0
5032826,0,1
5032826,-1,0
5032826,-2,0
5032826,-3,C
5032826,-4,C
5032826,-5,0
5032826,-6,0
5032826,-7,0
5032826,-8,0
5032826,-9,0
5032826,-10,0
5032826,-11,0
5032826,-12,0
5832556,0,X
5832556,-1,C
5832556,-2,C
5832556,-3,X
5832556,-4,1
5832556,-5,4
5832556,-6,C
5832556,-7,C
5832556,-8,C
5832556,-9,C
5832556,-10,0
5399337,0,C
5399337,-1,1
5399337,-2,0
5399337,-3,4
5399337,-4,0
5399337,-5,X
5399337,-6,0
5399337,-7,C
5399337,-8,0
5399337,-9,0
5399337,-10,C
5399337,-11,C
5399337,-12,C
5399337,-13,0
5399337,-14,0
5399337,-15,C
5399337,-16,X
5399337,-17,C
5870470,0,C
5870470,-1,X
5870470,-2,0
5870470,-3,0
5870470,-4,C
5870470,-5,X
5870470,-6,C
5870470,-7,1
5870470,-8,0
5870470,-9,0
5870470,-10,0
5870470,-11,1
5870470,-12,C
5870470,-13,0
5870470,-14,0
5870470,-15,0
5870470,-16,X
5870470,-17,C
5870470,-18,0
5870470,-19,0
5870470,-20,C
5870470,-21,0
5870470,-22,0
5301047,0,1
5301047,-1,C
5301047,-2,C
5301047,-3,C
5301047,-4,0
5301047,-5,X
5301047,-6,C
5185381,0,C
5185381,-1,C
5185381,-2,0
5185381,-3,X
5185381,-4,0
5185381,-5,0
5185381,-6,C
5185381,-7,0
5413554,0,C
5413554,-1,0
5413554,-2,0
5413554,-3,0
5413554,-4,0
5413554,-5,X
5413554,-6,C
5413554,-7,C
5413554,-8,X
5413554,-9,0
5413554,-10,0
5413554,-11,C
5413554,-12,C
5413554,-13,0
5413554,-14,C
5413554,-15,0
5413554,-16,0
5413554,-17,C
5413554,-18,0
5413554,-19,X
5413554,-20,1
5413554,-21,0
5413554,-22,C
5330235,0,0
5330235,-1,0
5330235,-2,1
5330235,-3,0
5330235,-4,C
5330235,-5,0
5330235,-6,0
5330235,-7,0
5330235,-8,0
5330235,-9,X
5330235,-10,0
5330235,-11,0
5330235,-12,X
5330235,-13,C
5330235,-14,C
5330235,-15,C
5330235,-16,0
5330235,-17,2
5330235,-18,1
5330235,-19,0
5330235,-20,C
5330235,-21,0
5330235,-22,0
5330235,-23,0
5738781,0,C
5738781,-1,C
5738781,-2,C
5738781,-3,0
5738781,-4,C
5738781,-5,X
5738781,-6,C
5738781,-7,C
5738781,-8,X
5738781,-9,0
5738781,-10,0
5738781,-11,0
5738781,-12,C
5738781,-13,0
5738781,-14,C
5738781,-15,0
5738781,-16,0
5738781,-17,1
5738781,-18,0
5738781,-19,C
5738781,-20,0
5738781,-21,1
5738781,-22,1
5738781,-23,C
5019609,0,C
5019609,-1,C
5019609,-2,1
5019609,-3,0
5019609,-4,C
5019609,-5,C
5019609,-6,C
5019609,-7,0
5019609,-8,X
5019609,-9,C
5019609,-10,X
5019609,-11,0
5019609,-12,0
5019609,-13,0
5019609,-14,0
5019609,-15,1
5019609,-16,0
5019609,-17,X
5019609,-18,1
5019609,-19,0
5019609,-20,1
5019609,-21,C
5019609,-22,C
5671361,0,0
5671361,-1,C
5671361,-2,C
5671361,-3,0
5671361,-4,0
5671361,-5,C
5671361,-6,X
5671361,-7,1
5671361,-8,0
5671361,-9,X
5671361,-10,C
5280531,0,0
5280531,-1,C
5280531,-2,C
5280531,-3,C
5280531,-4,X
5280531,-5,1
5280531,-6,X
5280531,-7,0
5280531,-8,0
5280531,-9,0
5280531,-10,C
5280531,-11,0
5280531,-12,0
5280531,-13,0
5280531,-14,2
5280531,-15,0
5280531,-16,0
5848987,0,C
5848987,-1,C
5192366,0,0
5192366,-1,C
5192366,-2,C
5568760,0,0
5568760,-1,C
5568760,-2,C
5801372,0,3
5801372,-1,0
5801372,-2,C
5801372,-3,X
5801372,-4,5
5801372,-5,0
5801372,-6,C
5801372,-7,C
5801372,-8,0
5801372,-9,0
5801372,-10,C
5801372,-11,C
5801372,-12,1
5801372,-13,0
5801372,-14,C
5801372,-15,C
5801372,-16,0
5801372,-17,C
5461961,0,0
5461961,-1,C
5461961,-2,C
5461961,-3,1
5461961,-4,C
5461961,-5,1
5461961,-6,1
5173515,0,C
5173515,-1,0
5173515,-2,0
5173515,-3,C
5173515,-4,0
5173515,-5,C
5173515,-6,X
5173515,-7,C
5173515,-8,0
5173515,-9,C
5173515,-10,C
5173515,-11,C
5173515,-12,0
5173515,-13,0
5173515,-14,0
5482671,0,0
5482671,-1,1
5482671,-2,0
5482671,-3,C
5482671,-4,0
5482671,-5,C
5482671,-6,0
5482671,-7,C
5482671,-8,0
5482671,-9,C
5482671,-10,C
5482671,-11,C
5482671,-12,X
5482671,-13,C
5482671,-14,0
5482671,-15,0
5482671,-16,0
5482671,-17,0
5482671,-18,C
5482671,-19,C
5482671,-20,X
5482671,-21,C
5482671,-22,C
5283999,0,0
5283999,-1,0
5283999,-2,0
5283999,-3,2
5283999,-4,C
5640054,0,0
5640054,-1,0
5640054,-2,C
5640054,-3,5
5640054,-4,C
5640054,-5,C
5640054,-6,0
5640054,-7,C
5640054,-8,0
5640054,-9,0
5640054,-10,0
5640054,-11,C
5640054,-12,C
5640054,-13,C
5640054,-14,0
5640054,-15,0
5640054,-16,C
5719550,0,C
5719550,-1,0
5719550,-2,C
5719550,-3,0
5719550,-4,C
5719550,-5,C
5719550,-6,2
5719550,-7,C
5719550,-8,C
5719550,-9,C
5719550,-10,2
5719550,-11,C
5719550,-12,C
5719550,-13,C
5719550,-14,C
5719550,-15,C
5719550,-16,X
5587408,0,0
5587408,-1,C
5587408,-2,0
5587408,-3,0
5587408,-4,0
5587408,-5,1
5620175,0,C
5620175,-1,1
5620175,-2,0
5620175,-3,0
5333676,0,0
5333676,-1,C
5333676,-2,C
5333676,-3,0
5333676,-4,C
5333676,-5,C
5333676,-6,0
5333676,-7,0
5333676,-8,0
5333676,-9,0
5333676,-10,0
5816029,0,C
5816029,-1,C
5816029,-2,0
5816029,-3,0
5816029,-4,0
5816029,-5,C
5816029,-6,4
5816029,-7,0
5816029,-8,1
5816029,-9,3
5816029,-10,0
5816029,-11,C
5816029,-12,C
5816029,-13,C
5816029,-14,0
5816029,-15,0
5816029,-16,1
5816029,-17,C
5797881,0,C
5797881,-1,C
5797881,-2,C
5797881,-3,C
5797881,-4,C
5797881,-5,C
5797881,-6,C
5797881,-7,C
5797881,-8,C
5797881,-9,C
5797881,-10,C
5797881,-11,0
5797881,-12,C
5797881,-13,C
5797881,-14,C
5797881,-15,C
5797881,-16,C
5797881,-17,C
5797881,-18,0
5797881,-19,C
5797881,-20,0
5597552,0,C
5597552,-1,C
5597552,-2,0
5597552,-3,C
5390350,0,0
5390350,-1,0
5390350,-2,C
5390350,-3,C
5390350,-4,0
5390350,-5,X
5390350,-6,C
5390350,-7,C
5390350,-8,C
5505380,0,5
5505380,-1,X
5505380,-2,0
5505380,-3,0
5505380,-4,4
5505380,-5,0
5505380,-6,C
5505380,-7,0
5437248,0,1
5437248,-1,C
5437248,-2,0
5437248,-3,0
5437248,-4,C
5437248,-5,C
5437248,-6,0
5437248,-7,0
5437248,-8,0
5437248,-9,X
5437248,-10,C
5437248,-11,C
5437248,-12,0
5437248,-13,C
5437248,-14,C
5437248,-15,C
5437248,-16,2
5437248,-17,0
5437248,-18,X
5437248,-19,0
5437248,-20,0
5437248,-21,0
5437248,-22,C
5756450,0,0
5756450,-1,C
5756450,-2,0
5756450,-3,0
5756450,-4,0
5756450,-5,C
5756450,-6,X
5756450,-7,X
5756450,-8,C
5756450,-9,C
5756450,-10,C
5756450,-11,C
5756450,-12,0
5756450,-13,2
5756450,-14,C
5756450,-15,C
5756450,-16,C
5756450,-17,C
5756450,-18,C
5756450,-19,0
5756450,-20,0
5756450,-21,0
5756450,-22,C
5756450,-23,0
5469957,0,0
5469957,-1,C
5469957,-2,0
5469957,-3,C
5469957,-4,X
5469957,-5,X
5469957,-6,C
5469957,-7,C
5469957,-8,C
5469957,-9,0
5469957,-10,0
5469957,-11,0
5469957,-12,0
5469957,-13,0
5031741,0,0
5031741,-1,C
5031741,-2,C
5655982,0,0
5655982,-1,X
5655982,-2,0
5655982,-3,0
5655982,-4,0
5655982,-5,C
5655982,-6,C
5655982,-7,0
5655982,-8,1
5655982,-9,C
5655982,-10,0
5655982,-11,X
5655982,-12,C
5655982,-13,0
5655982,-14,C
5655982,-15,0
5655982,-16,C
5655982,-17,0
5655982,-18,C
5655982,-19,C
5655982,-20,5
5060912,0,C
5060912,-1,X
5060912,-2,C
5060912,-3,C
5060912,-4,2
5060912,-5,C
5060912,-6,0
5644497,0,C
5644497,-1,0
5644497,-2,X
5644497,-3,0
5644497,-4,C
5644497,-5,0
5644497,-6,0
5644497,-7,C
5644497,-8,0
5644497,-9,C
5644497,-10,1
5644497,-11,0
5644497,-12,C
5644497,-13,C
5644497,-14,C
5644497,-15,0
5644497,-16,4
5644497,-17,C
5117690,0,C
5117690,-1,C
5117690,-2,0
5117690,-3,3
5117690,-4,C
5117690,-5,X
5117690,-6,1
5117690,-7,C
5117690,-8,3
5117690,-9,0
5117690,-10,C
5117690,-11,0
5117690,-12,C
5117690,-13,C
5117690,-14,5
5117690,-15,C
5117690,-16,C
5117690,-17,0
5117690,-18,C
5117690,-19,C
5001238,0,C
5001238,-1,0
5001238,-2,0
5001238,-3,C
5001238,-4,C
5001238,-5,C
5001238,-6,X
5001238,-7,C
5001238,-8,0
5001238,-9,0
5001238,-10,0
5001238,-11,X
5001238,-12,C
5001238,-13,0
5001238,-14,X
5001238,-15,C
5001238,-16,C
5001238,-17,0
5001238,-18,C
5001238,-19,1
5001238,-20,X
5001238,-21,0
5001238,-22,1
5697338,0,X
5697338,-1,0
5697338,-2,X
5697338,-3,C
5697338,-4,0
5697338,-5,C
5697338,-6,0
5755120,0,C
5755120,-1,0
5755120,-2,C
5755120,-3,0
5755120,-4,C
5755120,-5,C
5755120,-6,X
5977500,0,C
5977500,-1,C
5977500,-2,C
5977500,-3,C
5977500,-4,C
5977500,-5,0
5970136,0,0
5970136,-1,C
5970136,-2,0
5212250,0,1
5212250,-1,0
5212250,-2,0
5212250,-3,C
5212250,-4,X
5212250,-5,C
5137306,0,0
5137306,-1,0
5137306,-2,0
5137306,-3,0
5137306,-4,C
5137306,-5,C
5137306,-6,0
5137306,-7,0
5137306,-8,C
5137306,-9,X
5137306,-10,0
5137306,-11,0
5137306,-12,0
5137306,-13,C
5137306,-14,C
5887311,0,0
5887311,-1,C
5887311,-2,X
5887311,-3,0
5887311,-4,X
5887311,-5,C
5887311,-6,1
5887311,-7,0
5659639,0,C
5659639,-1,C
5659639,-2,0
5659639,-3,C
5659639,-4,X
5659639,-5,0
5659639,-6,0
5659639,-7,X
5659639,-8,C
5659639,-9,0
5659639,-10,C
5659639,-11,0
5659639,-12,C
5659639,-13,C
5659639,-14,C
5659639,-15,X
5659639,-16,X
5659639,-17,0
5751168,0,0
5751168,-1,C
5751168,-2,0
5751168,-3,C
5751168,-4,0
5751168,-5,0
5751168,-6,0
5751168,-7,C
5751168,-8,C
5751168,-9,0
5751168,-10,0
5751168,-11,X
5751168,-12,C
5751168,-13,4
5751168,-14,0
5751168,-15,C
5751168,-16,0
5751168,-17,0
5751168,-18,C
5751168,-19,0
5751168,-20,1
5751168,-21,C
5561974,0,1
5561974,-1,C
5561974,-2,C
5561974,-3,C
5561974,-4,C
5561974,-5,X
5561974,-6,0
5561974,-7,X
5561974,-8,C
5561974,-9,C
5561974,-10,C
5561974,-11,2
5561974,-12,0
5561974,-13,C
5561974,-14,C
5561974,-15,0
5561974,-16,0
5561974,-17,0
5561974,-18,0
5561974,-19,X
5696231,0,C
5696231,-1,0
5696231,-2,C
5696231,-3,0
5696231,-4,X
5696231,-5,C
5696231,-6,0
5696231,-7,C
5696231,-8,C
5696231,-9,C
5696231,-10,X
5696231,-11,C
5696231,-12,C
5696231,-13,C
5696231,-14,1
5696231,-15,C
5696231,-16,C
5696231,-17,X
5696231,-18,C
5696231,-19,C
5696231,-20,C
5696231,-21,X
5696231,-22,C
5696231,-23,0
5991351,0,0
5991351,-1,X
5991351,-2,1
5991351,-3,C
5991351,-4,X
5991351,-5,X
5991351,-6,C
5991351,-7,4
5991351,-8,X
5991351,-9,C
5991351,-10,0
5991351,-11,C
5991351,-12,C
5991351,-13,0
5523262,0,C
5523262,-1,C
5523262,-2,C
5523262,-3,0
5523262,-4,C
5523262,-5,C
5523262,-6,C
5523262,-7,X
5110338,0,C
5110338,-1,1
5110338,-2,0
5110338,-3,0
5110338,-4,C
5110338,-5,C
5110338,-6,C
5110338,-7,0
5110338,-8,C
5110338,-9,X
5110338,-10,C
5110338,-11,0
5110338,-12,0
5110338,-13,0
5110338,-14,X
5110338,-15,C
5110338,-16,C
5110338,-17,C
5110338,-18,1
5110338,-19,0
5392357,0,C
5392357,-1,0
5392357,-2,0
5392357,-3,1
5392357,-4,C
5392357,-5,X
5392357,-6,0
5698918,0,C
5698918,-1,3
5698918,-2,0
5698918,-3,X
5698918,-4,C
5698918,-5,C
5698918,-6,1
5698918,-7,X
5698918,-8,X
5698918,-9,X
5698918,-10,X
5929485,0,0
5929485,-1,2
5929485,-2,X
5033200,0,C
5033200,-1,C
5033200,-2,C
5033200,-3,C
5033200,-4,0
5033200,-5,0
5033200,-6,0
5033200,-7,0
5033200,-8,0
5033200,-9,X
5033200,-10,X
5033200,-11,0
5641021,0,0
5641021,-1,0
5641021,-2,C
5641021,-3,0
5641021,-4,C
5641021,-5,C
5641021,-6,0
5641021,-7,0
5641021,-8,0
5641021,-9,0
5641021,-10,0
5641021,-11,C
5641021,-12,X
5641021,-13,0
5641021,-14,0
5641021,-15,0
5641021,-16,C
5641021,-17,C
5641021,-18,0
5641021,-19,C
5641021,-20,C
5641021,-21,0
5815746,0,X
5815746,-1,0
5815746,-2,C
5815746,-3,C
5815746,-4,C
5815746,-5,0
5815746,-6,0
5815746,-7,0
5815746,-8,C
5815746,-9,X
5815746,-10,0
5815746,-11,C
5815746,-12,X
5815746,-13,X
5815746,-14,0
5815746,-15,C
5815746,-16,C
5815746,-17,0
5815746,-18,0
5815746,-19,0
5815746,-20,X
5815746,-21,C
5118842,0,1
5118842,-1,0
5118842,-2,C
5118842,-3,C
5118842,-4,0
5118842,-5,0
5118842,-6,0
5118842,-7,X
5118842,-8,0
5118842,-9,C
5118842,-10,0
5118842,-11,C
5118842,-12,C
5118842,-13,1
5118842,-14,0
5118842,-15,C
5118842,-16,0
5118842,-17,0
5118842,-18,0
5118842,-19,1
5118842,-20,3
5118842,-21,0
5118842,-22,0
5340024,0,0
5340024,-1,C
5340024,-2,X
5340024,-3,X
5340024,-4,C
5340024,-5,0
5340024,-6,X
5340024,-7,1
5340024,-8,C
5340024,-9,0
5340024,-10,0
5340024,-11,1
5340024,-12,5
5340024,-13,0
5340024,-14,C
5340024,-15,C
5340024,-16,1
5340024,-17,X
5340024,-18,0
5340024,-19,X
5340024,-20,C
5340024,-21,X
5914888,0,C
5914888,-1,2
5914888,-2,C
5914888,-3,X
5914888,-4,0
5914888,-5,0
5914888,-6,0
5914888,-7,1
5914888,-8,C
5914888,-9,0
5914888,-10,0
5914888,-11,C
5914888,-12,X
5914888,-13,C
5914888,-14,0
5773172,0,C
5773172,-1,X
5773172,-2,3
5773172,-3,C
5773172,-4,0
5773172,-5,0
5773172,-6,C
5773172,-7,C
5773172,-8,C
5773172,-9,X
5773172,-10,C
5773172,-11,0
5773172,-12,C
5773172,-13,0
5773172,-14,0
5773172,-15,C
5773172,-16,1
5773172,-17,1
5773172,-18,C
5773172,-19,0
5201231,0,0
5201231,-1,C
5201231,-2,0
5201231,-3,C
5201231,-4,0
5201231,-5,C
5201231,-6,C
5201231,-7,X
5201231,-8,0
5855307,0,X
5855307,-1,C
5855307,-2,0
5855307,-3,C
5855307,-4,0
5855307,-5,0
5855307,-6,0
5855307,-7,C
5855307,-8,0
5855307,-9,0
5855307,-10,C
5855307,-11,0
5855307,-12,C
5953331,0,0
5953331,-1,0
5953331,-2,0
5953331,-3,C
5953331,-4,X
5834661,0,0
5834661,-1,C
5834661,-2,0
5834661,-3,C
5834661,-4,0
5834661,-5,X
5834661,-6,C
5834661,-7,C
5834661,-8,C
5834661,-9,C
5834661,-10,0
5834661,-11,1
5834661,-12,C
5834661,-13,C
5834661,-14,1
5834661,-15,0
5552547,0,C
5552547,-1,0
5552547,-2,C
5552547,-3,X
5552547,-4,X
5552547,-5,0
5302266,0,0
5302266,-1,C
5302266,-2,0
5302266,-3,C
5454552,0,C
5454552,-1,0
5454552,-2,C
5454552,-3,0
5441909,0,C
5441909,-1,0
5441909,-2,C
5441909,-3,0
5441909,-4,0
5441909,-5,0
5441909,-6,0
5441909,-7,C
5441909,-8,X
5441909,-9,0
5441909,-10,0
5441909,-11,C
5441909,-12,0
5354858,0,0
5354858,-1,0
5354858,-2,0
5354858,-3,X
5354858,-4,C
5354858,-5,1
5354858,-6,X
5354858,-7,1
5354858,-8,0
5354858,-9,0
5354858,-10,0
5354858,-11,C
5354858,-12,0
5354858,-13,C
5354858,-14,C
5354858,-15,0
5354858,-16,0
5354858,-17,C
5516705,0,X
5516705,-1,X
5516705,-2,0
5516705,-3,0
5516705,-4,C
5516705,-5,C
5516705,-6,C
5516705,-7,C
5516705,-8,0
5516705,-9,0
5516705,-10,0
5516705,-11,0
5516705,-12,C
5516705,-13,C
5516705,-14,C
5516705,-15,0
5516705,-16,C
5516705,-17,0
5516705,-18,X
5516705,-19,0
5516705,-20,1
5556874,0,0
5556874,-1,X
5556874,-2,C
5556874,-3,C
5556874,-4,C
5556874,-5,0
5556874,-6,0
5556874,-7,0
5556874,-8,X
5556874,-9,0
5688931,0,C
5688931,-1,C
5688931,-2,C
5688931,-3,0
5688931,-4,C
5688931,-5,0
5688931,-6,0
5688931,-7,0
5688931,-8,C
5688931,-9,0
5318941,0,C
5318941,-1,C
5318941,-2,X
5457101,0,0
5457101,-1,0
5457101,-2,0
5457101,-3,C
5457101,-4,0
5457101,-5,0
5457101,-6,C
5457101,-7,1
5457101,-8,X
5457101,-9,0
5457101,-10,0
5457101,-11,0
5457101,-12,0
5457101,-13,C
5457101,-14,C
5457101,-15,C
5457101,-16,0
5457101,-17,0
5457101,-18,0
5457101,-19,C
5457101,-20,C
5457101,-21,0
5457101,-22,0
5129818,0,0
5129818,-1,C
5451079,0,C
5451079,-1,C
5451079,-2,C
5451079,-3,0
5451079,-4,0
5451079,-5,0
5451079,-6,C
5451079,-7,C
5451079,-8,X
5451079,-9,0
5451079,-10,1
5451079,-11,C
5451079,-12,X
5451079,-13,X
5451079,-14,C
5159355,0,0
5159355,-1,X
5159355,-2,C
5159355,-3,0
5159355,-4,0
5159355,-5,C
5159355,-6,1
5159355,-7,1
5159355,-8,C
5920175,0,C
5654624,0,0
5654624,-1,C
5654624,-2,0
5654624,-3,C
5654624,-4,0
5654624,-5,0
5654624,-6,C
5654624,-7,C
5654624,-8,X
5654624,-9,0
5654624,-10,C
5654624,-11,1
5654624,-12,C
5654624,-13,0
5654624,-14,C
5671925,0,0
